"Gene.Symbol","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102","first","second","third"
"IFI44",43.4,46,29.1,59.3,37.4,"IFI44",NA,NA
"SSBP1",85.6,52.7,52.9,49.4,70.5,"SSBP1",NA,NA
"TBC1D31",26.6,9.2,9.3,50.7,32.7,"TBC1D31",NA,NA
"NFKBIB",7.9,6,13.3,13.9,5.5,"NFKBIB",NA,NA
"TF",37.1,23.7,12.7,43.1,7.5,"TF",NA,NA
"TF",34.9,37.9,10.9,61.9,40.5,"TF",NA,NA
"CIB2",21.2,5,12.6,32.8,50.5,"CIB2",NA,NA
"NPR2",65.4,71.3,105.3,39.2,47.3,"NPR2",NA,NA
"TSR3",7.9,4.1,3.1,3.3,4.8,"TSR3",NA,NA
"BEAN1",55.3,4.9,27.3,48.4,26.2,"BEAN1",NA,NA
"ACSM2A /// ACSM2B",16.7,1.4,3.4,12.6,6.8,"ACSM2A","ACSM2B",NA
"ATP10B",106.5,63.2,52.3,98.8,81.4,"ATP10B",NA,NA
"GNAL",20.9,26.6,34.7,31.3,52.4,"GNAL",NA,NA
"NENF",95.3,47.9,26.6,106,78.2,"NENF",NA,NA
"CTTN",8.4,34.2,38.1,29.9,40.3,"CTTN",NA,NA
"CTTN",76.7,97.1,73.6,73.3,108.5,"CTTN",NA,NA
"NENF",135.6,68.2,125.9,79.2,108.7,"NENF",NA,NA
"GFOD2",65.6,81.9,68.5,75.6,63.5,"GFOD2",NA,NA
"MEIS3P1",65.7,233.8,147,170,166.8,"MEIS3P1",NA,NA
"AF070581",23.9,45.6,28,12.8,7.3,"AF070581",NA,NA
"DHRS2",9.4,26.4,21.4,7.2,17.3,"DHRS2",NA,NA
"PRKCSH",355.6,302.8,309.9,335.9,295.5,"PRKCSH",NA,NA
"PLXDC1",81,75.4,85.3,89.2,89.6,"PLXDC1",NA,NA
"CA5B",34.2,34.9,23.5,34.8,36.6,"CA5B",NA,NA
"PPP2R5C",4.1,24.7,5,6.7,3.1,"PPP2R5C",NA,NA
"NCF1",21,6.7,5.4,7.2,57.4,"NCF1",NA,NA
"GLIPR1",243.3,302.2,193.5,357.2,304.7,"GLIPR1",NA,NA
"PARP2",77.7,84.8,75.8,99.8,88.5,"PARP2",NA,NA
"MYBPC1",26.3,1.2,14.9,21,10.1,"MYBPC1",NA,NA
"FUT3",45.4,22.1,8.4,45.2,29.3,"FUT3",NA,NA
"RPS8",6.1,0.8,3.2,1.7,1.5,"RPS8",NA,NA
"PAWR",9.6,2.9,12.4,5.9,8,"PAWR",NA,NA
"GPX3",487,202.6,274.8,801.5,379.3,"GPX3",NA,NA
"SUGP2",49.1,173.4,166.5,58.2,74.6,"SUGP2",NA,NA
"FUBP1",201.1,171.5,145.5,172.2,205.5,"FUBP1",NA,NA
"FUBP1",7.2,8.2,7.3,10,6.8,"FUBP1",NA,NA
"SHMT2",4.5,19.9,9.1,14,3.2,"SHMT2",NA,NA
"SHMT2",160.3,174.5,271,208.1,209.4,"SHMT2",NA,NA
"RPS21",85.9,152.9,101.3,49.6,76.4,"RPS21",NA,NA
"KIAA1107",34.2,29.3,23.5,45.1,23.6,"KIAA1107",NA,NA
"LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// PDE4DIP",8.6,5.7,4.1,16.4,11.4,"LOC100996724","LOC100996761","LOC101929792"
"NSUN5P1",110.7,238.7,237.3,175.7,171.7,"NSUN5P1",NA,NA
"NPEPPS",63,36.5,22.7,57.4,64.4,"NPEPPS",NA,NA
NA,113.5,61.7,78.9,75,54.5,NA,NA,NA
"RAP2A",10.3,7.9,10.3,10.4,7.1,"RAP2A",NA,NA
"GPR161",114.1,455.9,558.2,542.1,655.9,"GPR161",NA,NA
"SOCS3",16.6,24.5,18.1,20.3,14.2,"SOCS3",NA,NA
"GMDS",37.5,71.6,55.8,51.4,56.4,"GMDS",NA,NA
"LOC440434",191.6,244.2,244.4,205.1,170.7,"LOC440434",NA,NA
"MAX",71.2,7.5,47.6,62,35.9,"MAX",NA,NA
"LRBA",103.9,69.4,34.1,106.4,63.2,"LRBA",NA,NA
"LOC645166 /// LOC654342",69.3,53.5,140.4,88.5,120.4,"LOC645166","LOC654342",NA
"OPCML",1.3,2.2,5.5,8.4,4,"OPCML",NA,NA
"CXorf40A /// CXorf40B",189.3,158.2,82,153.5,143.9,"CXorf40A","CXorf40B",NA
"RBM8A",73.8,101.8,73.5,107.6,124.5,"RBM8A",NA,NA
"FASTK",193,246.2,237.6,252.4,262.7,"FASTK",NA,NA
"VAMP5",3.7,2.8,1.4,2.6,1.3,"VAMP5",NA,NA
"BTD",44.9,31.3,43.7,5.6,36.6,"BTD",NA,NA
"BTD",37.2,38.1,33.6,44.2,47.7,"BTD",NA,NA
"PCM1",301.5,186.3,187,270.3,273.4,"PCM1",NA,NA
"FKBP1A /// LOC101929368",490.5,501.9,786.4,460.3,419.3,"FKBP1A","LOC101929368",NA
"RFPL1S",4.1,12,9.5,14.1,8.9,"RFPL1S",NA,NA
"PDLIM7",105.4,144,189.7,161,167.9,"PDLIM7",NA,NA
"PDLIM7",34.5,17.2,17,44.9,35.1,"PDLIM7",NA,NA
"NOP14-AS1",10.2,7,14.5,5.9,2.2,"NOP14-AS1",NA,NA
"FGFR1OP",112.8,58.7,33.7,88.6,106.4,"FGFR1OP",NA,NA
"NENF",17,9.7,5.3,8.5,6,"NENF",NA,NA
NA,5.4,35.4,48,7.7,4.9,NA,NA,NA
"SRRT",2.5,2.5,5.3,3.4,2.4,"SRRT",NA,NA
"DAGLA",29.4,10.6,68,29.4,41.1,"DAGLA",NA,NA
"LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// PDE4DIP",61.8,85.4,80.4,99.1,102.6,"LOC100996724","LOC100996761","LOC101929792"
"LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// PDE4DIP",1.2,19.6,15.1,14.5,14.1,"LOC100996724","LOC100996761","LOC101929792"
"TXLNGY",3,35.2,16.5,12.5,12.4,"TXLNGY",NA,NA
"ATP5C1",42.2,76.2,39.8,76.8,93.5,"ATP5C1",NA,NA
"MUC6",13,7.3,4.8,23.1,7.7,"MUC6",NA,NA
"KIAA1211L",3.4,3,4.1,7.1,4.4,"KIAA1211L",NA,NA
"CLDN18",40,34.3,20.6,20.7,12,"CLDN18",NA,NA
"NUDT13",40.8,23.3,30,19.7,37.9,"NUDT13",NA,NA
"PTPRJ",71.9,67.1,12.1,73.4,38.9,"PTPRJ",NA,NA
"ZNF79",42.4,6.9,5.6,7.5,32.9,"ZNF79",NA,NA
"ARID4B",44.1,25.1,26.6,30.1,33,"ARID4B",NA,NA
"SLC25A16",20,5.7,13.9,11.8,28.5,"SLC25A16",NA,NA
"SRSF7",550.4,410.9,444.6,392.5,359.7,"SRSF7",NA,NA
"ZG16",5.2,4.2,6.2,1.7,3.1,"ZG16",NA,NA
"RPL24",3297.3,4527.5,4136.3,2509.6,2775.5,"RPL24",NA,NA
"POLR2D",29.8,15.9,12.2,39,27.6,"POLR2D",NA,NA
"SPTB",50.8,9.4,33.8,50.3,21.2,"SPTB",NA,NA
"PPBP",4.9,2.5,20.6,30.6,26.9,"PPBP",NA,NA
"MROH7",16.5,8.7,5.1,23.2,14,"MROH7",NA,NA
"ITFG2 /// LOC100507424",108.3,39.2,52.2,98.7,57.3,"ITFG2","LOC100507424",NA
"ATP6V0E1",39,43,25.5,48.5,68.8,"ATP6V0E1",NA,NA
"ATP6V0E1",610.8,567.9,605.4,645.6,831.3,"ATP6V0E1",NA,NA
"CCPG1 /// DYX1C1-CCPG1",100.5,63.6,90.3,96.5,133.6,"CCPG1","DYX1C1-CCPG1",NA
"CCPG1 /// DYX1C1-CCPG1",108.6,50.4,24.5,102.8,108.5,"CCPG1","DYX1C1-CCPG1",NA
"ELOVL5",62,49.5,35.2,50.9,40.4,"ELOVL5",NA,NA
"PKP2",2.8,25.9,8.1,9.7,7.5,"PKP2",NA,NA
"LARP4",25.5,25,16,31.7,26.9,"LARP4",NA,NA
"MYRIP",40.3,52.5,29.4,33.6,54.8,"MYRIP",NA,NA
"GNAS",39.6,47.8,20,29.3,24.7,"GNAS",NA,NA
"PRDM10",7,14,15.3,9.1,4.4,"PRDM10",NA,NA
"PLCE1",21.8,41.5,46.6,24.7,21.5,"PLCE1",NA,NA
NA,5.6,3.8,16.5,23.1,13.2,NA,NA,NA
"OSGIN2",10.2,5.4,18,28.7,10.3,"OSGIN2",NA,NA
"ASXL3",6.4,34.1,2.4,7.2,23,"ASXL3",NA,NA
"HSPB11",69.6,19.7,23.5,35.4,31.9,"HSPB11",NA,NA
"CA12",156.8,232.2,438.7,219.6,218.5,"CA12",NA,NA
"HS6ST1",1.4,1.4,2.6,3.8,1.1,"HS6ST1",NA,NA
"SDHB",18.8,64.6,14.2,57.6,36.9,"SDHB",NA,NA
"RPLP0",1189.6,1987.1,1605.5,1082.2,1108.8,"RPLP0",NA,NA
"TJP1",335.2,171.2,195.1,363.3,301.9,"TJP1",NA,NA
"SUN1",35.1,32.5,13.9,16.3,22.9,"SUN1",NA,NA
"FH",161.8,584.6,501.3,181.2,194.1,"FH",NA,NA
"U2AF2",6.5,16.2,13.4,8.1,9.5,"U2AF2",NA,NA
"RYK",165.7,119.8,103.4,134.5,80.7,"RYK",NA,NA
"URI1",191.4,252.3,188.3,211.1,186.3,"URI1",NA,NA
"PDLIM4",14.1,60.2,55.8,17.8,30.4,"PDLIM4",NA,NA
"PDLIM4",250.3,418.4,450.3,316.9,247.6,"PDLIM4",NA,NA
NA,50.5,82.6,126.6,63.6,98.9,NA,NA,NA
"PBXIP1",281.4,330.5,246.3,309.2,469.2,"PBXIP1",NA,NA
"SOX2",43.6,6,16.2,47.1,33.4,"SOX2",NA,NA
"NFE2L1",468.8,687.5,681.5,451.3,496.8,"NFE2L1",NA,NA
"MAN1C1",129,85.2,87.8,133.2,128.7,"MAN1C1",NA,NA
"LST1",7.1,6,27.2,6.7,31.8,"LST1",NA,NA
NA,69.2,110.6,103.1,93,119.8,NA,NA,NA
"TKTL1",3.6,1.4,1,3.7,2.4,"TKTL1",NA,NA
"NPFF",43.7,52.8,37.9,58.5,50,"NPFF",NA,NA
"KHDRBS1",55.8,68.9,48.4,39.9,48.6,"KHDRBS1",NA,NA
"HCG26",86.6,53.8,93.1,39.9,49.5,"HCG26",NA,NA
"CTDSPL",34.7,35.5,5.5,11.5,22.4,"CTDSPL",NA,NA
NA,7.7,3.5,3.4,6.2,44.9,NA,NA,NA
"GGA2",21,10.2,4.7,53.6,18.5,"GGA2",NA,NA
"GGA2",22.7,60.7,31.3,18,38.8,"GGA2",NA,NA
"ICA1",30.7,9.6,16.3,4.2,14,"ICA1",NA,NA
"NUP88",4.9,6,6.5,7.6,4,"NUP88",NA,NA
"DIEXF",55.3,24.1,21.2,24.2,18.5,"DIEXF",NA,NA
"DIS3",98,55.1,53,98,93.8,"DIS3",NA,NA
"TPP1",11.6,39.6,15.4,6.7,8.8,"TPP1",NA,NA
"TPP1",196.4,224.5,301.2,355.4,350.5,"TPP1",NA,NA
"SETDB1",139.7,61.5,74.8,69.6,51.6,"SETDB1",NA,NA
"DGCR2",129.3,81.8,121.1,130.7,150.8,"DGCR2",NA,NA
"SFTPD",2.5,4,4.1,2.9,2.8,"SFTPD",NA,NA
"COL6A1",6.9,7.1,14.6,12.2,17.7,"COL6A1",NA,NA
"PRRC2A",80.4,71.2,117.5,90.2,93.2,"PRRC2A",NA,NA
"CTC-428G20.3",45.5,45,58.7,62.7,43,"CTC-428G20.3",NA,NA
"LOC102724788 /// PRODH",6.4,46.4,29.5,23.4,13.5,"LOC102724788","PRODH",NA
"PACRG",29.8,31.8,5.3,42.5,22.5,"PACRG",NA,NA
"GLRX3",171.2,57.7,28.2,72.8,80.2,"GLRX3",NA,NA
"PPIL6",6.5,5.8,2.4,6.2,4.5,"PPIL6",NA,NA
"CARD10",2.8,2.4,4.2,4.8,3.1,"CARD10",NA,NA
"KLHL35",5.8,3,7,7.4,5.4,"KLHL35",NA,NA
"ABCB9",14.6,15.2,39.4,28,4.7,"ABCB9",NA,NA
"SLC25A17",66.6,78.2,72.4,62.3,68.8,"SLC25A17",NA,NA
"FTH1",392.6,789.4,707.8,441.7,793.4,"FTH1",NA,NA
"FERMT2",128.4,453.3,480.5,216.8,170.3,"FERMT2",NA,NA
"LMNA",187.2,211.8,204.3,143.7,84.6,"LMNA",NA,NA
"C1QBP",109.9,91.5,144.8,143.8,203,"C1QBP",NA,NA
"LARP4B",24.5,8.8,12.8,12.2,6.3,"LARP4B",NA,NA
"LARP4B",6.4,19.5,5.2,10.5,1.6,"LARP4B",NA,NA
"GRM5",28.8,15.2,12.8,24.4,14.9,"GRM5",NA,NA
"XIST",709.6,593,531.7,689,639.5,"XIST",NA,NA
"MAP4K1",3.7,3.1,2.5,3.3,3.1,"MAP4K1",NA,NA
"ALMS1",68.5,51.8,48.1,106.3,79.4,"ALMS1",NA,NA
"ALMS1",68.2,41.8,60,80.4,66.1,"ALMS1",NA,NA
"DNAH7",35.3,24.5,25.2,32.3,23.7,"DNAH7",NA,NA
"PTP4A3",16.4,13.1,44.8,3.4,4.3,"PTP4A3",NA,NA
"PIN4",190,196.3,200.1,174,152.7,"PIN4",NA,NA
"PIN4",55.4,22.8,43.1,37.2,58.4,"PIN4",NA,NA
"PRSS53",49.1,75.3,114.3,14.8,46.4,"PRSS53",NA,NA
NA,14.7,11.2,6.3,26.9,14.8,NA,NA,NA
"TNFRSF4",4.4,4.2,4.7,18.6,3.1,"TNFRSF4",NA,NA
"DNAH17",32.8,16.7,13.2,15.8,16.9,"DNAH17",NA,NA
"CDC42",33.9,13.8,26.9,17,3.5,"CDC42",NA,NA
"VWA8",13.4,33,25.7,13.9,23.4,"VWA8",NA,NA
"ABCF2",78.2,43.3,22.3,50.8,95.7,"ABCF2",NA,NA
"GGA2",43.6,18.2,26.8,45.1,22.1,"GGA2",NA,NA
"CYP3A5",19.3,20.7,14.7,16.1,21.7,"CYP3A5",NA,NA
"CYP3A5",31.1,28.6,16.6,29.4,17.2,"CYP3A5",NA,NA
NA,30.5,25.7,12.3,4.4,18.5,NA,NA,NA
"PAWR",35.4,8.3,41.7,44.6,27.9,"PAWR",NA,NA
"AC012065.7",66.9,114,108.9,164.2,44.2,"AC012065.7",NA,NA
"PCGF2",248.1,237.4,157.9,237.1,304.3,"PCGF2",NA,NA
"GAL",16.9,27.7,21.4,22.6,15,"GAL",NA,NA
"NDUFB8",107.8,150.4,116.8,104.8,137.6,"NDUFB8",NA,NA
"MAN1A2",14.2,5.2,3.8,11.2,3.7,"MAN1A2",NA,NA
"SERHL /// SERHL2",16.5,6.7,19.6,16.9,19.7,"SERHL","SERHL2",NA
"ATP6V0E1",7,31.6,24.5,23,27.7,"ATP6V0E1",NA,NA
"RPS14",58,26.9,22.6,72.9,51.8,"RPS14",NA,NA
"MINK1",245.2,555.2,418.8,217.1,275.3,"MINK1",NA,NA
"DKK3",519.9,369.7,435.3,834.1,954.1,"DKK3",NA,NA
"TRIM2",17.1,16.9,4.2,5.7,3.7,"TRIM2",NA,NA
"TRIM2",6.9,8.1,1.6,5.5,17.8,"TRIM2",NA,NA
"NUMA1",14.3,41.4,23.4,9.6,22.6,"NUMA1",NA,NA
"NUMA1",188.9,156.7,227.2,126.5,147.6,"NUMA1",NA,NA
"CLN5",66.2,37.4,67.7,91,59.6,"CLN5",NA,NA
"DTNB",8.6,6.5,6,6.1,4.2,"DTNB",NA,NA
"MAGEA4",6.7,8.4,3.6,6.7,0.9,"MAGEA4",NA,NA
"ATP10A",22.6,27.9,4.8,9.1,32.2,"ATP10A",NA,NA
"ATP10A",51.2,59.5,40.3,58.2,30.6,"ATP10A",NA,NA
"SEC22B",140.4,211.6,238.6,191.2,262.8,"SEC22B",NA,NA
"KAT5",395.8,332.6,384.3,335.2,339.5,"KAT5",NA,NA
"AKR7A2",214.9,202.3,228.8,228,242.4,"AKR7A2",NA,NA
"COPS8",22.4,22.6,9.5,34.5,24,"COPS8",NA,NA
"ADH6",46.4,41.5,29,50.7,19.4,"ADH6",NA,NA
"MIR6875 /// TRIP6",4,5.6,8.1,14.6,4.8,"MIR6875","TRIP6",NA
"POLR2C",146.7,277.9,85,146.7,77.6,"POLR2C",NA,NA
"EFCAB11",48.2,43.8,38.5,46.2,40.2,"EFCAB11",NA,NA
"ITGA8",68.7,66.5,48.5,87,60.7,"ITGA8",NA,NA
"PDLIM7",174.2,367,714.3,320,267.3,"PDLIM7",NA,NA
"CADM4",2.3,4.6,1.9,3.4,3,"CADM4",NA,NA
"MTMR4",167.6,105,149.1,185.5,212.8,"MTMR4",NA,NA
"MFSD7",5.6,4,6.7,17.5,5.5,"MFSD7",NA,NA
"MAPRE3",47.9,35.7,52.8,35,55.6,"MAPRE3",NA,NA
"RPL12",2789.6,4405,4232.4,2573.3,3143.8,"RPL12",NA,NA
"CYLD",36.2,17.3,32.7,49.6,50.6,"CYLD",NA,NA
"NPRL3",70.4,123.9,110.8,107.8,116.9,"NPRL3",NA,NA
"ACAA1",70.8,52.9,69.7,81.1,76.8,"ACAA1",NA,NA
"MED12",44.9,3.8,17.7,64.2,18.7,"MED12",NA,NA
"KLF12",34.5,27.2,21.7,43.6,32.9,"KLF12",NA,NA
"COX11",13.6,19.7,5.3,15,12.5,"COX11",NA,NA
"NDRG2",17,8.3,13.2,8.3,6.7,"NDRG2",NA,NA
"NDRG2",300.6,172.5,140.2,177.6,117.8,"NDRG2",NA,NA
"HNRNPA1",506.9,770.4,533.1,568.4,568.4,"HNRNPA1",NA,NA
"RCHY1",91,82.4,90.9,133.7,138.6,"RCHY1",NA,NA
NA,13.4,1.2,9.5,0.4,2.4,NA,NA,NA
"TMEM97",55.4,31.6,36.4,17,24.1,"TMEM97",NA,NA
"FGF18",21.3,26.6,11,21.3,21.9,"FGF18",NA,NA
"FABP3",26.3,26.8,63.1,47.3,47.6,"FABP3",NA,NA
"GNAT1",8.6,6.3,1.8,6.6,9.2,"GNAT1",NA,NA
"CDK13",43.8,22.2,15.9,42.6,22.3,"CDK13",NA,NA
"PSMB1",851.6,897.3,933.8,999.5,986.8,"PSMB1",NA,NA
"PSMB1",30.5,34.6,11.5,20.5,23.3,"PSMB1",NA,NA
"HIST2H2AA3 /// HIST2H2AA4",102.5,434.2,66,69.6,57.9,"HIST2H2AA3","HIST2H2AA4",NA
"RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C",148.3,85.1,48,103.2,98.6,"RPL17","RPL17-C18orf32","SNORD58A"
"ITGB4",16.7,9,21.8,7.2,7.3,"ITGB4",NA,NA
"11-Sep",89.7,34.1,45.2,112.8,115.3,"11-Sep",NA,NA
"KIAA0485",37.7,34.5,29.1,34.2,19,"KIAA0485",NA,NA
"KIAA0485",181.1,88.6,78.1,142.7,150.3,"KIAA0485",NA,NA
"IZUMO4",15.4,26.7,18,34.5,20.1,"IZUMO4",NA,NA
"CSPG4",87.8,136.8,129.1,139.8,86.7,"CSPG4",NA,NA
"6-Sep",106.2,74.6,78.4,65.5,89.1,"6-Sep",NA,NA
"TOP3A",7.8,31.5,29.5,10.9,29.9,"TOP3A",NA,NA
"TOP3A",10.1,30,16.5,6.6,15.4,"TOP3A",NA,NA
"DPYSL4",9.2,29.1,6.2,14.7,3.6,"DPYSL4",NA,NA
"GJC2",4.3,3.1,3.3,7.8,3.6,"GJC2",NA,NA
"MUC5AC",5.2,9.6,6.9,4,3.4,"MUC5AC",NA,NA
"RP11-654A16.3",0.7,1,1.7,1.4,1.2,"RP11-654A16.3",NA,NA
"SF3B1",248.1,259.5,173.1,280.1,247.9,"SF3B1",NA,NA
"OPA1",73.9,39.9,50.4,62.2,74.4,"OPA1",NA,NA
"HGD",7.2,76.5,29.8,6.8,14.7,"HGD",NA,NA
"HGD",12.1,183.1,6.8,39.7,18.9,"HGD",NA,NA
NA,22.9,10.6,7,6.3,22.1,NA,NA,NA
"ZFPL1",58.2,59.3,68.7,85.9,71.7,"ZFPL1",NA,NA
"ZFPL1",7,9.1,32.3,4.4,9.3,"ZFPL1",NA,NA
"FOXA2",37.1,5.6,8.2,58,16.3,"FOXA2",NA,NA
"EIF5B",15,20.6,0.6,13.7,10.6,"EIF5B",NA,NA
"EIF5B",21.8,39.6,12.9,39.2,50.9,"EIF5B",NA,NA
"CALR",295.9,220.3,271.2,488.5,560.8,"CALR",NA,NA
"CTC-425F1.4",87.3,134.8,158.7,81.9,108.9,"CTC-425F1.4",NA,NA
"RPS9",1178.6,1353.2,1296.4,1105,1117.3,"RPS9",NA,NA
"FRY",53.2,36.9,47.8,53.7,60.7,"FRY",NA,NA
"FRY",29.1,31.4,34.7,27.1,30.1,"FRY",NA,NA
"CYP2A6",52.7,20.3,63.5,92.4,43.6,"CYP2A6",NA,NA
"NOV",89.4,71.9,33.2,83,91.8,"NOV",NA,NA
"CAMK2G",104.6,52.1,144.2,171.8,132.1,"CAMK2G",NA,NA
"UPF3A",385.2,246.1,248,383.7,429.2,"UPF3A",NA,NA
"GP2",45.4,19.4,11.7,4,13,"GP2",NA,NA
"GP2",4.7,9.5,7.2,17.6,7.2,"GP2",NA,NA
"JUND",457.4,289.2,305.6,125.3,270.9,"JUND",NA,NA
"LOC101928826 /// TPT1",7526.5,3976.4,4421.6,6238.3,6573.8,"LOC101928826","TPT1",NA
"HSP90AA1",1972.6,2631.5,2096,1808.1,1597,"HSP90AA1",NA,NA
"TNFSF10",53.1,30.5,18.7,28,73.9,"TNFSF10",NA,NA
"ATPAF2",10.8,21.1,24.5,36.3,26.4,"ATPAF2",NA,NA
"TSFM",1.5,1.8,4.1,2,10.4,"TSFM",NA,NA
"TSFM",40.7,40.4,28.5,19.6,17.9,"TSFM",NA,NA
"IDH3G",61.8,178.4,108,15.9,57,"IDH3G",NA,NA
"DAZAP2",648.9,637.2,697.9,851.9,557.6,"DAZAP2",NA,NA
"RPL18",113.2,83.4,31.2,104.2,70.5,"RPL18",NA,NA
"COPA",79.6,137.4,154.9,82.2,76.5,"COPA",NA,NA
"COPA",0.8,1,9.8,11.4,2.9,"COPA",NA,NA
"DNAJB12",57.5,126.1,100.7,52.4,52.3,"DNAJB12",NA,NA
"MAP4K1",52,79.2,39.4,53.2,63,"MAP4K1",NA,NA
"ALOX12P2",21.6,26.4,33.2,14.9,44.4,"ALOX12P2",NA,NA
"AP1G2",18.3,8.7,7.2,16.8,15.9,"AP1G2",NA,NA
"ATXN7L1",19.4,3.8,9.1,4.6,6.1,"ATXN7L1",NA,NA
"ATXN7L1",5.5,2.4,2.3,9.6,6.6,"ATXN7L1",NA,NA
"LINC00950",40.2,36.9,38.6,37.8,45.7,"LINC00950",NA,NA
"CTD-2269F5.1",32.2,34.4,18,35.2,23.8,"CTD-2269F5.1",NA,NA
"C1QL1",1.3,2.3,1.1,1.7,1,"C1QL1",NA,NA
"DDC",2.9,2.3,3.9,2.4,1.8,"DDC",NA,NA
"TACR2",56.4,77,323.1,98.5,163.6,"TACR2",NA,NA
NA,113.8,49.4,137.9,66.3,65.5,NA,NA,NA
"SNTB2",24.2,30.9,16.4,14.3,5,"SNTB2",NA,NA
"RPL13 /// SNORD68",3155.6,2927.9,4025.1,3668.6,4861.1,"RPL13","SNORD68",NA
"KRAS",116.2,153.4,159.9,105.9,143.6,"KRAS",NA,NA
NA,5.3,30.5,15.3,7.1,3.9,NA,NA,NA
"SFTPB",70.2,24.7,17.5,93.7,57.4,"SFTPB",NA,NA
"CTAGE15 /// CTAGE4 /// CTAGE8 /// CTAGE9",133.6,199.3,91.5,119.1,90.1,"CTAGE15","CTAGE4","CTAGE8"
"KIAA0368",234.8,126.3,121.1,281.3,257.1,"KIAA0368",NA,NA
"C1orf105",62.2,13.5,1.6,63.4,43.2,"C1orf105",NA,NA
"ACACA",8.8,5.5,3.5,4.8,3.9,"ACACA",NA,NA
"HSP90AB1",1183,827.4,902.9,967.3,825.8,"HSP90AB1",NA,NA
"SMARCA4",4.6,4.9,11.8,10.8,22.2,"SMARCA4",NA,NA
"RGS12",9.3,6.1,3.4,19.3,8.5,"RGS12",NA,NA
"RGS12",10.1,4.8,20.4,10.3,14.2,"RGS12",NA,NA
"MATR3 /// SNHG4",1154.4,1138.2,1072.2,1078.1,1317.5,"MATR3","SNHG4",NA
"MTERF4",58.2,51.4,50.1,89.9,58.5,"MTERF4",NA,NA
"TPM3",37.9,26.8,36.7,42.5,34,"TPM3",NA,NA
"ALOX5",21.3,23.1,14.9,9.2,33.4,"ALOX5",NA,NA
"RASGRP2",19.4,12,12.8,36.1,11.7,"RASGRP2",NA,NA
"RASGRP2",30.3,10.1,11.6,10.4,28.2,"RASGRP2",NA,NA
"RASGRP2",63,74.2,130.8,128.9,124.2,"RASGRP2",NA,NA
"S100A8",1.1,3.3,0.7,0.7,0.6,"S100A8",NA,NA
"TSSK2",19.2,1.3,7.4,26.9,20.9,"TSSK2",NA,NA
"ERN2",36.9,132.3,57.2,48.2,44.5,"ERN2",NA,NA
NA,75.8,40.1,82.4,68.6,50.8,NA,NA,NA
"PPFIBP1",45.3,1.2,9.6,28.7,14.3,"PPFIBP1",NA,NA
"PPFIBP1",27.7,35.7,22,38.9,27.8,"PPFIBP1",NA,NA
"MAPK10",70,58.1,34,55.5,52.1,"MAPK10",NA,NA
"CTRL",56.9,17.9,54.9,61.3,36.3,"CTRL",NA,NA
"TFPI",14.1,9.6,16.3,33.7,16.1,"TFPI",NA,NA
"HNRNPDL",28.2,16.6,20.3,22,15,"HNRNPDL",NA,NA
"PRPF31",3.7,4.9,14,3.2,2.9,"PRPF31",NA,NA
"LOC441601",22.7,20.1,30.4,23.2,39.7,"LOC441601",NA,NA
"UNC93A",3.4,4.1,2.2,5.9,3.3,"UNC93A",NA,NA
"KLHDC3",218.9,200.4,260.6,221.8,203.5,"KLHDC3",NA,NA
"DCTN2",14.9,18,10.5,38,13.6,"DCTN2",NA,NA
"MUC5AC",9.2,4.8,4.7,4.2,4.6,"MUC5AC",NA,NA
NA,4.4,5.9,15.4,9.6,11.6,NA,NA,NA
"SFTPC",6,7.7,3.9,9.7,8.2,"SFTPC",NA,NA
NA,6.3,25.4,6.3,29.3,2.2,NA,NA,NA
"SLC5A12",6.2,0.9,1.2,17.6,8.5,"SLC5A12",NA,NA
"BCAT1",5.7,18.7,12.9,5.4,8.4,"BCAT1",NA,NA
"PTGER1",13.1,17.2,14.7,13.6,14.7,"PTGER1",NA,NA
"IRGC",23.9,21.4,0.9,17.1,26,"IRGC",NA,NA
"RND2",12.4,3.4,11.4,2.7,6.4,"RND2",NA,NA
"EEF1D",1266.3,1690.6,1344,1059.2,1205.6,"EEF1D",NA,NA
"EEF1D",48,59,17.8,49.9,57.9,"EEF1D",NA,NA
"MBD2",38.6,11.1,13.8,26.3,24.9,"MBD2",NA,NA
"MBD2",18.8,1.9,3.1,22.3,20.8,"MBD2",NA,NA
"IKBKE",57.2,34.6,39.1,76.2,34.9,"IKBKE",NA,NA
"KRT4",3.7,2.4,4.4,4.2,2.6,"KRT4",NA,NA
"INSL3",18.6,7.2,6.5,4.8,3.7,"INSL3",NA,NA
"PAX1",83.9,31.6,11.4,32.9,44.9,"PAX1",NA,NA
"SFI1",24.4,1.7,9.4,12.5,11.9,"SFI1",NA,NA
"SPDEF",55.7,74.2,44.7,54.5,44.7,"SPDEF",NA,NA
"SPDEF",16.5,2.3,10,13.4,9.9,"SPDEF",NA,NA
NA,3.6,3.1,3.6,11.1,3.6,NA,NA,NA
"SLC7A4",4.9,3.7,7.1,9.4,5.3,"SLC7A4",NA,NA
"GYPB",36.1,29,4.2,11.6,5.7,"GYPB",NA,NA
