"Gene.Symbol","Flu.non.immunized.healthy","Flu.non.immunized.healthy.1","Flu.non.immunized.healthy.2","Flu.non.immunized.healthy.3","Flu.non.immunized.healthy.4","Flu.non.immunized.healthy.5"
"TP53I13",4.7469919085,4.5263371235,4.738454948,4.513136142,4.3003966435,4.4185958325
"TP53I3",5.731833578,5.212790787,6.110711432,4.73086699,6.13332721,4.619057544
"TP53INP1",5.59124051066667,5.23036859833333,5.549440997,4.569483249,5.05237409233333,4.86143446033333
"TP53INP2",5.822788951,5.141000675,6.928981092,6.77299145,5.753771196,5.922357443
"TP53TG1",6.85308732166667,6.315674532,6.505146512,5.105104065,5.403470166,5.47071495266667
"TP63",3.11602457985714,3.08484598742857,3.04854683214286,2.48547797285714,2.72669394514286,2.38449951528571
"TPBG",3.965936016,5.742693132,5.888826943,3.827471235,3.06228123,2.89160246
"TPCN1",4.981395031,4.72987736666667,5.081611676,4.280223934,4.66812196333333,4.47510296733333
"TPCN2",5.2097828714,4.8224186752,4.8487365764,4.5121488342,4.1884397822,4.0574596472
"TPD52L1",2.8052191335,2.9731359065,2.9016010485,2.669033796,2.851475858,2.653675346
"TPD52L2",7.684374914,7.275343946,7.724296018,7.399484728,7.085429589,6.933756436
"TPD52L3",3.0600942245,3.098920279,2.9845442905,2.592371253,2.7139235775,2.4023591255
"TPI1",8.31618615533333,7.89869900233333,7.99581203933333,7.40280665033333,7.511237798,7.05988905933333
"TPK1",6.868457191,7.1519729765,7.47373001,6.6178055,6.4172109015,6.335052926
"TPM2",4.04051478575,4.1832523685,4.405700126,3.384858626,3.3695628585,3.599896277
"TPM4",7.14604280925,8.14968189375,6.92372712,6.99056982075,6.97436553975,5.94868489575
"TPMT",5.331718213,5.37201129333333,5.434789063,4.28951727233333,4.001117029,4.19399460333333
"TPO",3.213394816,2.788540657,2.77615231,2.37214578,2.435832049,2.371833107
"TPP1",7.5301110545,7.94622724525,7.7097770935,7.4548520225,7.368065829,7.0775740675
"TPP2",8.01562074175,7.78583773125,7.802668093,7.31118929175,7.14732114325,7.51965931175
"TPPP",3.30887100425,3.50331729175,3.7097181005,2.6452329635,2.9353603265,3.3156439955
"TPPP2",3.2459276715,3.150419793,2.917390598,2.4297037115,2.705878219,2.6905538065
"TPPP3",4.158309666,3.923551651,4.068103408,4.75546871,4.128901053,3.825178596
"TPR",7.67123623,8.2022511816,8.24644386,6.9857470894,7.1121097502,6.9146061402
"TPRG1L",8.493472938,8.033133553,8.424064432,7.711500825,7.691970218,8.123403331
"TPRKB",8.587886414,8.04292714,8.248929574,7.40922221,7.739885527,7.639943654
"TPRXL",3.578563322,3.590870007,3.118568534,2.794771176,3.76363691,3.06834286
"TPSD1",2.73807508,3.046897968,2.995598343,2.951643148,3.014409055,3.412778289
"TPSG1",4.163104312,3.782223667,4.026854057,2.901165057,2.992467391,3.255477736
"TPST1",4.009610297,3.522614003,4.10516201,3.697671744,3.90754852,4.435061311
"TPST2",9.854216104,9.983972508,9.447510628,9.015831128,9.395971706,8.672736303
"TPT1",13.57323869,13.506726298,13.559413076,13.053615138,13.103738626,13.097869636
"TPTE",2.759293565,3.00908247,2.749361338,2.483998343,2.298974387,2.073877117
"TPX2",4.359319454,4.409870289,4.089244266,4.082040428,4.920069256,3.627046816
"TRA2A",8.32437895525,8.41300088125,8.63383492475,7.86846059225,7.277915053,8.335086482
"TRABD",5.42318212733333,5.37959636466667,5.35514426733333,5.38297183433333,5.11562239833333,5.282067997
"TRADD",6.82077137066667,6.52845975033333,6.70688828833333,6.18733646366667,6.53080750166667,6.30005865966667
"TRAF1",5.012368501,4.7444070575,5.0930039525,4.890432835,4.316018599,4.602188662
"TRAF2",3.7093626,4.188800669,4.033226015,3.718519713,3.605383712,4.047415079
"TRAF3",6.7099063425,6.7311068405,6.653736609,5.76364325,6.0006646705,6.0528130125
"TRAF3IP1",4.809356957,4.916061376,4.958273533,3.9488987155,4.15401314,4.266791248
"TRAF3IP2",4.38611745,4.4936570335,4.2948054295,3.6201818215,3.9922481025,3.8066297705
"TRAF3IP3",8.2810272536,8.611105625,7.8594180064,7.379912836,7.5764966736,7.437813861
"TRAF4",3.66201070875,3.79807603875,4.1157811405,3.12760547425,3.20499787675,3.20548191825
"TRAF5",5.5922275495,5.729824752,5.673057364,5.1557608735,5.4836413455,5.626902675
"TRAF6",6.897265653,6.746126309,7.50651671,5.806980348,5.974719717,6.392645053
"TRAF7",3.93926204666667,4.01558838733333,4.19283805333333,3.461839255,3.94510610566667,3.65355645066667
"TRAFD1",5.307882185,5.525077023,5.49848514825,4.75318400375,5.020217582,4.59530554625
"TRAIP",2.814715429,3.04516627,3.070475253,2.735374715,2.83965676,2.908675702
"TRAK1",6.0417432894,6.1226684132,6.126909609,5.3183085676,5.228823074,5.9374796616
"TRAK2",8.5766082685,8.5120293315,8.546131612,7.926667834,7.6595146995,8.050267476
"TRAM1L1",3.028078415,3.174469849,3.293289283,2.865205418,2.536018398,2.79933895
"TRAM2",5.796361288,5.85991104266667,5.815760528,4.47162932433333,5.76151829033333,4.67709111733333
"TRAP1",4.896783089,5.112970901,4.926608709,4.8493145775,4.738052079,4.595609754
"TRAPPC1",5.989147102,6.100711651,5.774976098,6.041022636,6.12992032,5.660915563
"TRAPPC10",7.8060783685,7.62768073225,8.0692235105,6.5912880075,6.824208312,7.2311757685
"TRAPPC2L",5.78815082633333,5.59075062566667,5.708119605,5.19821811433333,4.99263291366667,5.08614012933333
"TRAPPC3",7.8060674575,7.6817447515,7.6806514075,7.19497654,7.2660406025,6.7691951755
"TRAPPC4",6.38422396833333,6.746760565,6.593033575,5.873713964,6.224709553,5.90078139066667
"TRAPPC5",9.863024414,9.625156211,9.582064163,9.175654479,9.32198825,9.076616472
"TRAPPC6A",7.489650058,7.049052781,7.243775742,6.850367153,6.600862967,7.209034723
"TRAPPC6B",7.164661175,7.787099446,7.370773216,6.361578754,6.452437602,5.384713865
"TRAPPC9",4.54308984,4.80913915033333,4.39543559433333,4.25169482866667,4.293575,4.21444486333333
"TRAT1",8.839945781,9.855943163,9.108709895,8.075258093,8.531295348,7.828955472
"TRDMT1",4.898145875,4.9456329925,5.409142916,3.927928832,3.6481430195,3.874325942
"TRDN",2.813677726,2.730409201,2.79483554133333,2.467396874,2.17418438533333,2.30398498333333
"TREH",2.950670828,3.126058786,3.241518072,2.205936984,2.402855969,2.409510709
"TREM1",8.114935205,8.078755681,8.786047858,9.164665595,8.318627098,7.03854722
"TREM2",3.473883649,3.769187302,3.574301781,2.352354269,2.928877662,2.639763904
"TREML1",7.660108675,9.439392714,6.227664069,8.692543382,8.760505652,7.469523419
"TREML2",5.094472391,4.977760949,4.957965684,5.366139335,4.712054688,4.285660775
"TREML4",3.683928174,3.75865347966667,3.34275553866667,2.49356289066667,3.383127452,2.543331792
"TRERF1",5.776909504,5.90413854633333,6.16778881133333,5.47507383033333,5.18187175866667,5.47749668933333
"TREX2",3.71115481,2.982671113,2.841125861,2.29903484,2.892573792,2.387042802
"TRH",3.231438688,2.928695214,3.128020434,2.607732143,2.28177218,2.604510125
"TRHDE",2.822239919,3.049703223,3.096557842,2.558649507,1.948498859,2.557009448
"TRHR",3.15145081,3.342354976,2.755428424,2.240863491,2.556340606,2.782205583
"TRIAP1",8.587205078,8.187293223,8.573247708,7.322965252,7.406920989,8.05072386
"TRIB1",4.315669427,4.533353042,5.13650467133333,4.53052450766667,4.10749034866667,4.038685656
"TRIB2",8.336321257,9.0555053185,8.350594292,7.781209349,8.346600569,8.1179384705
"TRIB3",4.257223307,4.339438954,4.471021872,3.990803359,4.2378103045,4.1611736995
"TRIM10",3.50894645475,3.49017881075,3.5213935395,3.01576019,2.822434332,2.8805212045
"TRIM11",6.337380868,6.522096096,6.468853734,5.560588144,5.277337592,6.128598926
"TRIM14",6.27827106425,6.415244506,5.99711563875,5.5115914335,5.4445553355,5.70548985875
"TRIM15",3.67458831233333,3.32203454566667,3.49417296,3.00852234333333,2.57378171133333,2.78443705333333
"TRIM16L",4.3237130135,4.450447169,4.1207522185,3.126465156,2.877258877,3.1571843495
"TRIM17",3.69697696,3.539384329,3.08755265,3.220746941,2.776828737,2.919759438
"TRIM2",3.36044848083333,3.51938848333333,3.45143880583333,2.77472261083333,2.65825458816667,2.71030007566667
"TRIM21",6.546551324,6.993098114,6.566281292,5.50778439,6.666738074,5.566548414
"TRIM23",5.897468605,5.50553812866667,5.81967397166667,4.09353976066667,3.79563333933333,4.68644201966667
"TRIM24",8.0770292715,8.0566128495,7.9741733115,7.100895462,7.293605864,7.3542552785
"TRIM25",5.881273507,6.03834334,5.968566142,5.4346852895,4.962333177,4.83224433
"TRIM26",6.945533384,7.011219034,6.900250932,6.101181455,6.225542204,6.545593702
"TRIM27",7.56257159966667,7.33197729733333,6.736693143,6.667455174,7.578549666,6.77246474366667
"TRIM28",7.269223868,7.357736208,7.116804235,6.96345537,7.231091048,7.252968184
"TRIM3",3.12372909475,2.95521146175,3.18443914,2.5661626335,2.64191892425,2.57136402
"TRIM31",2.99041433425,3.21828984625,2.91365242225,2.62003879875,2.83603081725,2.47205093425
"TRIM32",3.8126316025,4.2824098075,4.2213961215,3.2718264055,3.482054506,3.3587225245
"TRIM33",7.6614428315,7.834361474,8.1736547085,6.74496386425,6.720539743,7.0949392
"TRIM35",6.338104518,6.268279536,6.125195067,5.483161831,5.754581118,5.43089177
"TRIM37",6.6734492395,6.303712856,6.316551082,5.600364621,5.3252737685,5.766733724
"TRIM4",6.4264304305,6.3776822505,6.42900400225,4.83219512075,5.05104876575,5.34074464425
"TRIM40",2.745996177,2.932157621,2.976828822,2.58410134,2.711362242,2.139142933
"TRIM41",7.015596503,6.845963906,7.31529258,6.635040231,6.366858329,6.54639437
"TRIM42",3.18195114266667,2.95803180466667,3.02677155666667,2.165290692,2.33460400166667,2.25550238866667
"TRIM44",8.5870198495,8.767248918,8.6967332835,8.2898928815,8.2444367405,8.5105041085
"TRIM45",3.5129760305,3.0510589495,3.2785101945,2.8867184585,2.6685789685,2.338223585
"TRIM47",3.911282365,3.739976637,4.294211113,3.400906813,4.138716193,3.828132146
"TRIM48",3.106288096,3.318646681,3.201619957,2.971422611,2.21639356,3.101093453
"TRIM49",2.883543668,2.637901044,2.893796128,2.439998617,2.21639356,2.157399976
"TRIM5",5.451910122,5.8874763675,5.414092737,4.4628741555,4.280197996,4.4073454855
"TRIM50",2.832416718,3.10967311833333,3.03362513466667,2.65697725166667,2.50830877766667,2.60650738966667
"TRIM52",7.7043293275,7.847976678,7.569160135,6.862759247,7.251542077,6.788827036
"TRIM54",3.188928029,2.835671855,3.135217685,2.297756465,2.1745591,2.206857426
"TRIM55",2.7477263035,2.8513362435,2.7613010555,2.293294965,2.2393515105,2.4682788415
"TRIM56",8.518649686,8.4921344,8.302581197,7.691025938,7.346043393,7.660519999
"TRIM59",7.281231654,6.8133285365,7.837205385,5.09416537,5.422919863,5.591824688
"TRIM62",4.238971225,3.972698835,4.39423567033333,3.45767025733333,3.54562885566667,3.69035833633333
"TRIM63",2.797899243,3.145232883,2.997872927,2.671060594,2.785855139,2.915405706
"TRIM65",4.860571495,5.0786098445,5.025318032,3.5511123675,3.4896209375,3.4720193425
"TRIM66",4.64337401666667,4.20456097433333,4.53763932,4.06096662366667,3.804368253,3.687530348
"TRIM68",6.421468944,6.695506153,5.965278179,4.578630442,6.122407813,5.740741776
"TRIM69",4.874682961,5.50167116233333,5.10979034066667,4.40794356466667,4.50060505533333,4.10067680266667
"TRIM7",3.8768623,3.628400537,3.881219034,3.19040851266667,3.26473167166667,3.34486026
"TRIM72",3.332315016,3.287097083,3.572259303,3.262327797,2.548002728,2.990318822
"TRIM8",6.4929911165,6.544111122,6.85675944175,5.94091474475,5.89796247375,5.782639545
"TRIM9",2.9647011055,2.923358547,2.9608248555,2.359497336,2.2520865415,2.423988079
"TRIML1",2.895627633,2.790343962,3.04746384,2.282253623,2.481786672,2.307359171
"TRIML2",2.979781683,2.791133025,3.112960491,2.801193068,2.596115643,2.394087165
"TRIO",4.63885765688889,4.62347576677778,4.84499722588889,3.97800393744444,3.72737820555556,4.15532776833333
"TRIOBP",6.1118132772,5.9168631538,5.7665822784,5.556246884,5.488502338,5.1150670378
"TRIP10",3.369044926,2.958162932,3.284355297,2.877898009,2.757402268,2.574635855
"TRIP11",5.44124148266667,5.49890370733333,5.43417231933333,4.76968051066667,4.95876431933333,4.49547394933333
"TRIP12",9.366998598,9.694417071,9.314963001,8.784772237,8.876494309,8.778012372
"TRIP13",3.699405137,3.821139094,3.903243474,3.302848935,3.599638506,3.232340825
"TRIP4",7.395574004,7.984896987,7.42148518,6.977946755,7.416752955,6.891385695
"TRIP6",4.079177989,3.818765158,3.51911967,3.1004198305,3.201018255,3.1166011205
"TRIT1",7.917835749,7.991338446,7.420217581,6.74083283,6.854485698,6.834611743
"TRMT1",5.46102017266667,5.11514015,5.30814948166667,4.966495092,5.35663616566667,5.17038099666667
"TRMT11",7.946413046,7.719263503,7.98577448,6.817639503,6.823665659,7.416622418
"TRMT12",6.490605569,6.544167297,6.511598682,5.294724585,5.974517752,4.780824382
"TRMT2A",4.496972235,4.978913311,4.679450112,4.230210383,4.929659732,4.182273722
"TRMT2B",5.4717409495,5.534164188,5.419166544,4.5583631735,4.555156639,4.610817115
"TRMT5",7.3296176465,7.6640315135,7.584046243,6.948065706,6.9228675195,6.8947434645
"TRMT6",6.885294127,6.967507948,7.264185506,6.1434423585,6.461233391,6.174953414
"TRMT61A",4.78915278,4.52994034166667,4.58744587433333,3.793351176,3.835696128,4.08241772033333
"TRMU",4.553648847,4.988675337,4.777723948,4.477972909,4.511336867,4.922864213
"TRNAU1AP",4.74013856575,4.7656751735,4.47772818925,3.75213034125,4.06851278175,4.03161880525
"TRNT1",5.769723907,6.398579251,5.24444235966667,4.68152729366667,4.862042632,4.12460725733333
"TRO",3.001274762,3.21959076775,2.93779612975,2.5204345095,2.89240848675,2.507670826
"TROAP",3.458800641,3.5248589405,3.325892479,3.112817218,3.992383021,3.360324068
"TRPA1",3.0066582785,2.8829027815,2.9623144795,2.2772102365,2.568641849,2.2771815835
"TRPC1",3.785155976,3.85508839833333,3.70276129166667,3.04392894033333,3.15206434466667,3.34291019966667
"TRPC2",3.670006132,3.51831159,3.391405211,3.253984143,4.190669695,3.234963225
"TRPC3",2.8379039855,2.7865851165,2.933050674,2.3286615655,2.500123744,2.437939708
"TRPC4",3.09900434775,3.194797847,2.95500095675,2.464602698,2.50327161025,2.611974807
"TRPC4AP",5.774552924,5.417438606,6.142082609,4.99863158,5.097005573,5.096665087
"TRPC5",2.481462901,2.680305987,3.247133602,2.022974213,1.957799633,2.152092504
"TRPC6",3.1715873265,3.363657595,2.9935336865,2.8119958705,3.001788433,2.4365111015
"TRPM1",2.8483974062,2.7255182568,2.7953351066,2.1646743848,2.188298822,2.2093056842
"TRPM2",4.67313395,4.558919211,4.151814582,3.504708012,3.920368583,3.90491753
"TRPM3",3.240326768,3.26574634271429,3.26665506814286,2.57026992985714,2.71468443385714,2.50219787885714
"TRPM4",3.692871454,2.9528526,3.745351503,2.313721143,2.832989395,3.004252748
"TRPM5",2.733353105,3.168423406,2.744450004,2.716950018,2.601190915,2.628496941
"TRPM6",2.936919392,3.07127961125,3.05868402,3.20345236775,2.67433393075,2.61943783825
"TRPM7",5.4675919405,5.642412263,5.87203358725,4.46140321675,4.430284873,4.67132429425
"TRPM8",3.529446865,3.338922875,3.3276712515,2.5564910295,2.6608982935,2.787851482
"TRPS1",6.650668465,6.8898333665,6.82103660475,5.12742722275,5.51426822775,5.2335441935
"TRPT1",6.208606852,6.093458692,5.902421035,5.445702862,5.578534555,5.740741776
"TRPV1",3.662621504,4.10418954,3.81774631,3.038192217,3.79745525,3.129677009
"TRPV3",3.3507408585,3.246004858,3.1681834765,2.8614748525,2.7672393275,2.90217459
"TRPV4",2.876553422,3.172349196,3.227552307,2.659594602,2.5262643,3.181039661
"TRPV5",3.0362967595,3.3323585695,3.065483863,2.7482049865,2.311266631,2.513928432
"TRPV6",3.4410986015,3.3680529055,3.470398582,2.906991009,2.893950519,3.354735552
"TRRAP",6.3161021075,6.725746744,6.702151101,6.406383467,6.44690704,6.746617958
"TRUB1",4.33755623,4.4903425916,4.3828416214,3.4810762814,3.53315556,3.392604365
"TSC1",7.304007953,7.71940696,7.503957467,6.305642433,6.183297754,6.630948766
"TSC2",4.391577018,4.4804665545,4.4733265405,3.9930577755,4.0661870615,4.120080311
"TSC22D2",5.30777702,5.09686435725,5.6765698135,4.930230565,4.41114905225,4.82358208125
"TSC22D3",8.55756526433333,8.02575829533333,8.58204297533333,7.53040126366667,7.76168227,8.226820687
"TSC22D4",4.186932004,4.812994812,4.510726899,4.968089033,4.6878154945,4.9964963235
"TSEN15",7.020860324,7.40907464633333,7.17698713933333,6.309408034,6.64526553833333,6.31897626333333
"TSEN2",4.9843075945,5.3550563815,4.6538726725,4.737489095,4.5794106505,4.886929324
"TSEN34",8.009346786,7.730710345,7.721510089,7.071881912,6.908201595,6.426764403
"TSEN54",7.34056115966667,7.17120512833333,7.906385314,6.072291872,6.550257124,6.71615749866667
"TSG101",8.658250722,8.704336356,8.549826405,8.541350138,8.774650918,8.073753269
"TSGA10",2.9216889535,3.221925505,2.8572878735,2.7115309725,2.454710971,2.681633662
"TSGA10IP",3.425774864,3.308712327,3.273693935,2.836977068,2.672995797,2.89654966
"TSHB",3.142695066,3.406859493,3.046783337,2.560491446,2.662553037,2.951924492
"TSHR",3.0051632225,3.09062526,3.1153395265,2.68066421025,2.54780697275,2.6618710005
"TSHZ1",8.2345491405,8.268500751,8.5630129555,7.0407546615,7.157175791,7.5421018595
"TSHZ2",4.031298777,3.954869451,4.0795362415,3.0888707685,3.3259299555,3.075047803
"TSKS",3.1801239695,3.168420403,3.1913036225,2.8581235615,3.1117378155,2.47878133
"TSKU",4.046180273,3.414273063,3.419600158,2.629664256,2.797985018,2.485394663
"TSLP",2.711013602,2.586478438,2.885246134,2.224242208,2.666936897,1.905504926
"TSN",7.98513772866667,7.810591917,8.240817053,6.82978638966667,6.94929620833333,7.11428683566667
"TSNARE1",3.664709639,3.3854125565,3.3507522975,3.24077505,2.920133211,2.9438958295
"TSNAXIP1",3.182814359,3.450877648,3.263991571,2.617820889,2.838053789,2.946001022
"TSPAN1",4.174581203,4.552016662,3.830014437,2.858236176,2.876548455,2.875411495
"TSPAN10",3.417715144,3.260966366,2.553423582,2.361640227,2.524860513,2.218025991
"TSPAN11",3.460694107,3.650898669,3.557121001,2.823712638,3.102497986,3.132277522
"TSPAN12",3.00607784033333,2.95381498333333,3.092928376,2.48526358766667,3.042236416,2.738466729
"TSPAN13",8.187906968,9.424831093,8.171721609,7.124565808,6.820045925,7.910927046
"TSPAN14",8.4887848835,8.473842446,8.461530239,7.5518261925,7.4236980885,7.7822730465
"TSPAN15",3.14485551,3.372260688,3.816604694,3.132195365,2.509292635,2.527790124
"TSPAN17",4.8882487835,4.925664478,4.723233387,3.991938388,4.026000663,4.267596047
"TSPAN18",5.4776511695,5.9479994385,5.371681375,5.606687884,5.844299391,4.230333299
"TSPAN2",5.476048309,5.17744169933333,5.526401909,4.643023257,4.172627846,3.940316639
"TSPAN3",5.37470683,5.0375683378,5.0894977924,4.5959510258,4.5319568666,4.628838183
"TSPAN31",7.522088268,7.897115996,7.5777233775,6.7479751905,6.75851732,6.2250710655
"TSPAN32",6.71293391,6.322599194,6.5770938715,5.9765999515,6.043508464,6.0137632645
"TSPAN33",7.866343465,8.760291434,7.322516631,8.220775674,8.067608029,7.036766874
"TSPAN5",6.50504446733333,6.37765599966667,5.77609981966667,6.46055666,6.097267653,5.43972471366667
"TSPAN6",3.683581503,3.62379194,3.349645627,3.0502894885,3.027052209,3.3510091355
"TSPAN7",3.337781133,3.336684569,3.645144339,2.498179362,3.280917242,2.719897733
"TSPAN8",3.018369526,2.932448451,2.955785964,2.617533652,2.477826543,2.462128198
"TSPAN9",3.8108559505,4.129723698,3.540097946,3.6854355735,3.6791470985,2.7026489515
"TSPO",10.22924644,9.575917113,9.918118623,9.108507533,9.212220212,8.673735139
